,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,_Entire home/apt,_Private room,_Shared room
5335,40.6225,-73.92578,4.941642422609304,3,108,1.83,1,353,True,False,False
5336,40.6692,-73.94739,4.61512051684126,2,11,0.24,1,0,True,False,False
5337,40.78802,-73.97509,4.189654742026425,30,12,0.21,1,336,False,True,False
5338,40.7338,-73.99498,5.303304908059076,5,7,0.18,1,0,True,False,False
5339,40.73608,-73.9857,4.605170185988092,4,26,0.49,1,0,True,False,False
5340,40.6847,-73.94523,4.7535901911063645,2,59,1.02,5,337,True,False,False
5341,40.58835,-73.79565,5.0106352940962555,1,91,1.53,5,358,False,True,False
5342,40.65957,-73.99253,4.912654885736052,3,15,0.32,1,10,True,False,False
5343,40.65575,-73.9609,5.017279836814924,5,11,0.23,2,0,False,True,False
5344,40.83602,-73.94294,4.663439094112067,3,104,1.79,1,288,False,True,False
5345,40.68404,-74.004,4.330733340286331,8,1,0.02,1,0,True,False,False
5346,40.73824,-74.00027,5.170483995038151,3,45,1.05,1,0,True,False,False
5347,40.68695,-73.92947,4.912654885736052,3,8,0.14,1,0,True,False,False
5350,40.72241,-73.94179,4.584967478670572,5,3,0.06,1,0,False,True,False
5351,40.76052,-73.99115,6.7580945044277305,4,39,0.67,1,365,True,False,False
5353,40.78789,-73.97427,4.59511985013459,3,233,3.97,1,33,True,False,False
5354,40.76908,-73.98483,4.477336814478207,30,5,0.1,52,365,True,False,False
5355,40.7495,-73.98313,5.017279836814924,30,13,0.23,14,331,True,False,False
5356,40.69349,-73.90726,3.9318256327243257,4,3,0.06,6,79,False,True,False
5357,40.7937,-73.9659,5.225746673713202,30,2,0.13,96,310,True,False,False
5358,40.72168,-73.98876,5.420534999272286,2,16,0.28,1,0,True,False,False
5359,40.68374,-73.942,5.0238805208462765,5,51,0.87,5,318,True,False,False
5360,40.73385,-73.95418,4.330733340286331,1,42,0.72,1,10,True,False,False
5362,40.70818,-73.92256,5.017279836814924,2,254,4.33,1,294,True,False,False
5363,40.73263,-73.98728,4.983606621708336,4,17,0.29,1,0,True,False,False
5364,40.72471,-73.98673,5.5254529391317835,4,28,0.49,1,4,True,False,False
5365,40.74122,-73.88641,5.14166355650266,1,4,0.07,1,90,False,True,False
5366,40.68423,-73.96242,4.983606621708336,5,53,0.9,1,14,True,False,False
5367,40.72915,-73.98501,5.303304908059076,6,19,0.32,1,0,True,False,False
5368,40.6749,-73.95166,3.9318256327243257,1,5,0.09,1,0,False,True,False
5369,40.79254,-73.97531,5.5254529391317835,1,6,0.1,1,365,False,True,False
5370,40.74712,-73.97434,5.438079308923196,2,21,0.36,1,0,True,False,False
5371,40.78697,-73.94999,4.867534450455582,2,12,0.2,1,0,True,False,False
5373,40.79563,-73.9664,5.1298987149230735,30,4,0.16,96,283,True,False,False
5374,40.81419,-73.94717,4.394449154672439,4,27,0.46,1,196,False,True,False
5375,40.66856,-73.95619,4.653960350157523,5,45,0.77,2,159,True,False,False
5376,40.66021,-73.96001,4.61512051684126,2,7,0.12,1,0,True,False,False
5377,40.79887,-73.94178,4.564348191467836,1,297,5.03,2,127,False,True,False
5378,40.75664,-73.79975,4.564348191467836,2,2,0.06,1,267,False,True,False
5379,40.6742,-73.96639,5.303304908059076,7,2,0.03,1,0,True,False,False
5381,40.81321,-73.90259,4.61512051684126,3,2,0.22,2,207,False,True,False
5382,40.77571,-73.97757,5.278114659230517,1,401,6.76,1,178,True,False,False
5383,40.74057,-73.99977,5.703782474656201,5,1,0.06,1,0,True,False,False
5384,40.69439,-73.90715,3.828641396489095,30,7,0.74,6,92,False,True,False
5385,40.7094,-74.00278,4.941642422609304,365,13,0.23,1,365,False,True,False
5386,40.72241,-73.99592,5.303304908059076,4,3,0.05,1,0,True,False,False
5387,40.6205,-74.07451,4.2626798770413155,2,242,4.09,1,256,True,False,False
5388,40.72829,-73.95354,3.9318256327243257,7,1,0.02,1,0,False,True,False
5389,40.67658,-73.94683,3.7612001156935624,4,4,0.11,2,0,False,True,False
5390,40.71959,-73.94795,4.762173934797756,28,45,0.76,1,35,True,False,False
5391,40.73957,-74.00027,5.303304908059076,4,1,0.02,1,0,True,False,False
5392,40.72859,-73.97915,4.867534450455582,4,32,0.56,1,365,False,True,False
5393,40.67927,-73.97434,4.836281906951478,2,117,1.99,1,270,False,True,False
5394,40.67053,-73.98558,4.02535169073515,3,4,0.07,1,0,False,True,False
5395,40.70943,-74.01405,5.303304908059076,2,6,0.1,1,0,True,False,False
5396,40.69098,-73.97989,5.111987788356544,29,7,0.27,2,159,True,False,False
5397,40.73377,-74.0057,5.298317366548036,5,5,0.08,1,0,True,False,False
5398,40.73374,-73.9976,5.017279836814924,3,15,0.26,1,0,True,False,False
5400,40.7083,-73.94846,4.51085950651685,1,10,0.17,1,365,False,True,False
5401,40.7364,-73.98436,4.795790545596741,10,51,0.86,1,64,True,False,False
5402,40.69458,-73.94314,3.713572066704308,1,73,1.23,2,190,False,True,False
5403,40.71223,-73.94169,4.330733340286331,3,174,2.96,1,311,False,True,False
5404,40.70617,-73.93674,4.23410650459726,5,5,0.11,1,0,False,True,False
5405,40.68137,-73.9565,4.330733340286331,2,99,1.67,3,365,False,True,False
5406,40.81488,-73.96058,3.828641396489095,2,7,0.12,2,0,True,False,False
5407,40.79332,-73.94105,3.828641396489095,1,6,0.21,1,0,False,False,True
5408,40.64487,-73.97895,4.189654742026425,1,74,1.26,2,21,False,True,False
5409,40.66714,-73.98401,4.330733340286331,3,14,0.24,2,347,False,True,False
5410,40.76008,-73.992,4.442651256490317,2,5,0.09,3,0,False,True,False
5411,40.71672,-73.99184,4.875197323201151,2,101,1.71,1,0,True,False,False
5412,40.67652,-73.96442,3.9318256327243257,30,12,0.2,1,0,False,True,False
5413,40.78099,-73.97416,5.017279836814924,3,50,0.85,1,365,False,True,False
5414,40.66165,-73.92536,4.564348191467836,2,7,0.13,3,365,False,True,False
5415,40.74933,-73.9724,5.707110264748875,1,2,0.03,1,0,True,False,False
5416,40.76904,-73.98494,4.736198448394496,30,8,0.13,52,258,True,False,False
5417,40.82079,-73.95115,4.983606621708336,1,23,0.39,1,219,True,False,False
5419,40.79882,-73.94266,4.51085950651685,1,295,4.99,2,155,False,True,False
5420,40.75076,-73.99588,4.564348191467836,30,15,0.27,19,204,True,False,False
5421,40.77237,-73.95536,4.77912349311153,30,3,0.1,29,282,True,False,False
5422,40.64117,-73.96167,4.330733340286331,5,2,0.03,1,0,True,False,False
5423,40.77595,-73.97966,5.420534999272286,7,26,0.68,1,85,True,False,False
5424,40.66336,-73.92656,4.406719247264253,2,4,0.08,3,364,False,True,False
5425,40.71267,-73.95721,5.25227342804663,2,4,0.08,1,0,True,False,False
5426,40.67297,-73.95489,4.330733340286331,1,3,0.05,1,0,False,True,False
5427,40.65271,-73.96074,4.0943445622221,2,12,0.2,4,189,False,True,False
5428,40.82035,-73.95529,4.605170185988092,1,75,1.31,2,361,False,True,False
5431,40.70563,-74.00878,5.62040086571715,3,9,0.19,1,0,True,False,False
5433,40.72942,-73.95291,4.795790545596741,28,12,0.22,1,0,True,False,False
5434,40.723,-73.94237,4.836281906951478,3,11,0.19,1,0,True,False,False
5435,40.71494,-73.93906,4.330733340286331,30,1,0.42,1,271,False,True,False
5436,40.72509,-73.97898,4.770684624465665,3,7,0.12,1,7,True,False,False
5437,40.85749,-73.93258,4.394449154672439,1,4,0.07,1,0,True,False,False
5438,40.7512,-73.94019,4.110873864173311,6,3,0.08,1,0,False,True,False
5439,40.6926,-73.97337,4.6443908991413725,3,169,2.88,1,192,False,True,False
5440,40.74946,-73.89505,4.189654742026425,1,1,0.06,2,0,True,False,False
5441,40.80866,-73.92069,3.828641396489095,5,14,0.28,1,0,False,True,False
5442,40.71009,-73.8196,4.2626798770413155,3,64,1.16,1,282,False,True,False
5443,40.85722,-73.93354,4.51085950651685,7,1,0.02,1,124,True,False,False
5444,40.70797,-74.01693,5.420534999272286,5,7,0.12,1,0,True,False,False
5445,40.72186,-73.97663,4.836281906951478,14,2,0.04,1,3,True,False,False
5446,40.71713,-73.95669,5.170483995038151,2,76,1.29,1,19,True,False,False
5447,40.79508,-73.93256,5.278114659230517,3,25,0.43,3,0,True,False,False
5448,40.75848,-73.98414,4.875197323201151,4,177,3.01,1,235,False,True,False
5449,40.67081,-73.95761,4.574710978503383,3,1,0.02,1,0,False,True,False
5450,40.69417,-73.99443,4.867534450455582,2,199,3.42,1,298,False,True,False
5451,40.73845,-73.98373,5.303304908059076,7,10,0.17,1,100,True,False,False
5452,40.74533,-73.97956,4.564348191467836,4,11,0.19,2,0,False,True,False
5453,40.75977,-73.98763,5.247024072160486,2,57,1.18,1,9,True,False,False
5454,40.80075,-73.9677,6.111467339502679,1,1,0.03,1,121,True,False,False
5455,40.7948,-73.93457,5.579729825986222,3,38,0.65,3,0,True,False,False
5456,40.74471,-73.88075,3.828641396489095,30,20,0.34,2,188,False,True,False
5457,40.68646,-73.95975,5.017279836814924,2,11,0.42,1,0,True,False,False
5458,40.79365,-73.9349,6.293419278846481,3,20,0.38,3,350,True,False,False
5460,40.78829,-73.97053,5.442417710521793,6,1,0.02,1,0,True,False,False
5461,40.76957,-73.91502,4.189654742026425,2,16,0.27,1,302,False,True,False
5463,40.79407,-73.97513,5.081404364984463,4,75,1.31,2,8,True,False,False
5465,40.65527,-73.97853,4.9344739331306915,5,1,0.1,1,0,True,False,False
5466,40.81192,-73.85334,5.049856007249537,1,19,0.35,7,332,True,False,False
5468,40.82546,-73.94629,3.6888794541139363,4,33,0.57,3,292,False,True,False
5469,40.67042,-73.95608,4.7535901911063645,2,76,1.3,1,283,True,False,False
5470,40.72699,-74.0012,4.709530201312334,30,3,0.05,9,333,True,False,False
5471,40.77323,-73.98014,4.61512051684126,3,172,2.93,1,214,False,True,False
5472,40.71185,-74.01719,5.420534999272286,3,2,0.04,1,0,True,False,False
5473,40.61938,-73.92471,4.836281906951478,14,10,0.21,1,180,True,False,False
5474,40.73371,-73.98576,5.017279836814924,1,1,0.02,1,0,False,True,False
5475,40.68295,-73.91472,5.298317366548036,4,9,0.23,1,0,True,False,False
5476,40.73152,-73.98676,5.5254529391317835,3,12,0.25,1,0,True,False,False
5477,40.68043,-73.93705,5.351858133476067,2,10,0.21,2,180,True,False,False
5478,40.63628,-74.07763,5.198497031265826,2,139,2.42,1,263,True,False,False
5479,40.72777,-73.99005,4.867534450455582,5,26,0.58,1,0,True,False,False
5480,40.79347,-73.95029,4.51085950651685,1,265,4.5,1,36,False,True,False
5481,40.82257,-73.95565,3.9318256327243257,30,46,0.79,3,330,False,True,False
5482,40.72818,-73.9981,4.948759890378168,1,37,0.66,1,19,True,False,False
5483,40.68692,-73.93113,5.017279836814924,2,5,0.09,1,0,True,False,False
5484,40.72088,-73.98149,5.455321115357702,30,17,0.33,1,364,True,False,False
5485,40.73057,-73.98726,5.14166355650266,2,1,0.16,1,0,True,False,False
5486,40.66303,-73.92526,4.110873864173311,2,6,0.26,3,326,False,True,False
5487,40.6723,-73.95951,5.303304908059076,2,3,0.05,1,0,True,False,False
5489,40.73771,-73.98058,5.017279836814924,30,1,0.02,52,342,True,False,False
5490,40.71276,-73.95114,4.948759890378168,2,3,0.12,1,0,True,False,False
5492,40.67845,-73.99983,4.110873864173311,3,3,0.07,1,0,False,True,False
5493,40.63562,-74.0235,4.875197323201151,3,1,0.07,1,83,True,False,False
5495,40.70974,-73.95612,4.499809670330265,2,30,0.52,3,219,False,True,False
5497,40.74433,-73.91172,5.017279836814924,2,110,1.86,1,294,True,False,False
5498,40.74819,-73.9856,5.484796933490655,3,7,0.13,1,0,True,False,False
5499,40.75592,-73.95515,7.244941546337007,90,31,0.53,1,88,True,False,False
5501,40.8095,-73.95395,4.48863636973214,2,171,2.93,2,234,False,True,False
5502,40.8012,-73.95424,4.330733340286331,1,6,0.1,1,315,False,False,True
5503,40.73923,-73.99827,6.2166061010848646,1,27,0.46,1,90,True,False,False
5504,40.74496,-73.99934,4.836281906951478,4,1,0.08,1,0,True,False,False
5505,40.80311,-73.96648,4.330733340286331,1,65,1.12,1,301,False,True,False
5506,40.73731,-73.98338,4.875197323201151,30,2,0.04,52,335,True,False,False
5507,40.73256,-73.98558,5.14166355650266,30,11,0.19,39,319,True,False,False
5508,40.75319,-74.00159,5.707110264748875,2,11,0.19,1,137,True,False,False
5509,40.68084,-73.94779,4.7535901911063645,2,259,4.43,1,285,True,False,False
5510,40.6876,-73.9167,4.543294782270004,30,23,0.4,1,226,True,False,False
5511,40.68313,-73.9413,4.787491742782046,2,209,3.62,1,241,True,False,False
5512,40.71421,-73.98793,5.198497031265826,6,24,0.41,2,51,True,False,False
5513,40.81453,-73.94807,5.424950017481403,3,8,0.14,3,303,True,False,False
5514,40.67814,-73.9778,5.049856007249537,2,2,0.04,1,0,True,False,False
5515,40.73455,-74.00614,4.7535901911063645,4,16,0.27,1,0,True,False,False
5516,40.64119,-73.96295,3.9318256327243257,2,4,0.07,1,0,False,True,False
5518,40.80452,-73.96393,5.303304908059076,1,30,0.52,3,0,False,True,False
5519,40.68329,-73.9609,5.062595033026967,4,3,0.05,1,0,True,False,False
5520,40.6835,-73.92754,4.983606621708336,3,122,2.14,1,269,True,False,False
5521,40.70591,-73.89264,4.564348191467836,2,46,1.15,1,0,False,True,False
5522,40.80489,-73.95759,4.7535901911063645,1,1,0.02,1,0,True,False,False
5523,40.76294,-73.91545,4.189654742026425,2,5,5.0,1,2,False,True,False
5525,40.75568,-73.91578,5.5254529391317835,2,22,0.43,1,123,False,True,False
5526,40.72023,-73.99693,4.564348191467836,3,135,2.31,1,9,False,True,False
5527,40.66972,-73.97954,5.225746673713202,4,111,1.9,1,9,True,False,False
5528,40.80732,-73.93775,4.02535169073515,1,163,2.76,10,359,False,True,False
5529,40.72322,-73.99351,5.860786223465865,1,1,0.02,1,0,True,False,False
5530,40.71891,-73.98592,5.14166355650266,5,22,0.38,1,259,False,True,False
5531,40.66723,-73.98043,4.61512051684126,2,18,0.31,1,58,True,False,False
5532,40.84787,-73.93306,3.6109179126442243,2,10,0.2,1,0,False,True,False
5533,40.68163,-73.98088,4.110873864173311,1,1,0.02,1,0,False,True,False
5534,40.67918,-73.95318,4.836281906951478,2,1,0.02,1,0,False,True,False
5535,40.71908,-73.95675,4.795790545596741,2,135,2.32,1,66,True,False,False
5536,40.70457,-74.00733,4.51085950651685,1,8,0.14,2,0,False,False,True
5537,40.81586,-73.94117,4.867534450455582,5,91,1.63,2,260,True,False,False
5538,40.74561,-73.88514,4.3694478524670215,2,133,2.26,5,107,True,False,False
5540,40.72924,-74.00148,4.605170185988092,2,21,0.36,1,268,False,True,False
5541,40.87786,-73.87641,3.9318256327243257,1,108,1.84,1,261,False,True,False
5543,40.85696,-73.91439,3.871201010907891,2,122,2.15,4,71,False,True,False
5544,40.68693,-73.95725,5.017279836814924,5,18,2.57,3,254,True,False,False
5545,40.57718,-74.13981,5.303304908059076,2,49,0.92,1,360,True,False,False
5546,40.66649,-73.92855,4.836281906951478,2,130,2.23,1,293,True,False,False
5547,40.67441,-73.92371,4.110873864173311,6,144,2.5,2,59,True,False,False
5549,40.62918,-73.96348,4.61512051684126,3,9,0.16,1,0,True,False,False
5550,40.76269,-73.90816,4.605170185988092,1,15,0.26,1,322,False,True,False
5551,40.83428,-73.94738,4.330733340286331,2,25,0.53,1,198,False,True,False
5552,40.70588,-73.95422,4.948759890378168,5,1,0.02,6,185,False,True,False
5553,40.83331,-73.91742,4.51085950651685,30,1,0.04,1,358,True,False,False
5554,40.75974,-73.9866,4.0943445622221,2,58,0.99,1,345,False,False,True
5555,40.73118,-73.98794,4.718498871295094,3,51,0.88,1,198,True,False,False
5556,40.83469,-73.93961,4.394449154672439,4,3,0.05,1,0,True,False,False
5558,40.81118,-73.93977,3.9318256327243257,14,5,0.14,1,0,False,True,False
5559,40.71399,-73.99107,5.707110264748875,4,7,0.12,1,0,True,False,False
5560,40.6878,-73.97167,4.51085950651685,4,3,0.12,1,0,True,False,False
5561,40.72087,-73.97952,4.787491742782046,1,49,1.4,1,84,False,True,False
5562,40.7653,-73.92661,4.248495242049359,4,22,0.38,1,311,False,True,False
5564,40.72414,-73.95355,5.225746673713202,2,114,1.94,1,16,True,False,False
5565,40.7517,-73.89478,4.61512051684126,2,24,0.42,1,0,True,False,False
5566,40.77222,-73.98923,4.454347296253507,1,33,0.56,1,0,False,False,True
5567,40.71972,-73.99986,4.912654885736052,2,125,2.14,2,340,False,True,False
5568,40.66898,-73.97831,5.135798437050262,1,151,2.58,4,0,False,True,False
5569,40.68852,-73.92393,3.6635616461296463,2,50,1.35,3,126,False,True,False
5570,40.70102,-73.92864,4.51085950651685,2,52,2.21,1,288,False,True,False
5571,40.8242,-73.93789,3.828641396489095,4,1,0.03,1,0,False,True,False
5572,40.6501,-73.97985,5.0106352940962555,4,143,2.62,1,254,True,False,False
5573,40.68436,-73.96223,5.303304908059076,2,14,0.24,1,0,True,False,False
5574,40.76365,-73.94914,4.836281906951478,60,6,0.11,1,278,True,False,False
5575,40.72607,-73.95103,4.189654742026425,2,26,0.45,2,6,False,True,False
5576,40.72527,-73.95016,5.1647859739235145,2,31,0.54,2,12,True,False,False
5577,40.69361,-73.93848,4.499809670330265,2,24,0.41,5,339,False,True,False
5578,40.66202,-73.98589,5.017279836814924,3,8,0.15,1,0,True,False,False
5580,40.6844,-73.8472,4.07753744390572,1,2,0.04,2,364,False,True,False
5581,40.67017,-73.97752,4.6443908991413725,30,45,0.82,1,0,False,True,False
5582,40.76331,-73.99262,5.950642552587727,3,24,0.41,1,251,True,False,False
5583,40.68454,-73.96382,3.713572066704308,1,1,0.02,1,0,False,True,False
5584,40.75977,-73.92904,4.343805421853684,1,14,0.41,1,225,False,True,False
5585,40.79408,-73.9757,5.14166355650266,1,3,0.05,2,0,False,True,False
5586,40.80617,-73.93868,3.828641396489095,1,151,2.59,10,357,False,True,False
5588,40.72525,-73.99636,5.298317366548036,2,167,3.17,1,17,True,False,False
5589,40.87279,-73.91991,4.605170185988092,5,61,1.06,1,1,True,False,False
5590,40.64047,-74.00842,3.6888794541139363,1,51,0.88,5,273,False,True,False
5591,40.70046,-73.90692,4.110873864173311,21,5,0.1,1,0,True,False,False
5592,40.68439,-73.92811,4.875197323201151,3,132,2.53,2,257,True,False,False
5593,40.71236,-73.9379,5.303304908059076,1,170,2.96,1,303,True,False,False
5595,40.77462,-73.95461,4.663439094112067,1,239,4.13,2,287,False,True,False
5596,40.65301,-73.95241,4.7535901911063645,3,64,1.13,1,0,True,False,False
5597,40.81575,-73.9537,4.983606621708336,7,34,0.58,2,0,True,False,False
5598,40.73357,-73.95439,4.330733340286331,2,102,4.27,1,30,True,False,False
5599,40.70452,-73.98583,5.5254529391317835,2,150,2.57,1,309,True,False,False
5600,40.7941,-73.94045,4.394449154672439,2,2,0.06,1,0,False,True,False
5601,40.71995,-73.99975,4.795790545596741,3,71,1.21,2,304,False,True,False
5602,40.71413,-73.94868,4.61512051684126,4,32,0.56,1,0,False,True,False
5603,40.75735,-73.99603,4.836281906951478,10,12,0.2,1,0,False,True,False
5604,40.71009,-73.96471,4.890349128221754,3,2,0.05,1,0,True,False,False
5605,40.66693,-73.98801,5.420534999272286,2,66,1.13,1,158,True,False,False
5606,40.70808,-73.94757,5.170483995038151,2,2,0.03,1,0,True,False,False
5607,40.71585,-73.99014,5.420534999272286,3,2,0.03,1,221,True,False,False
5608,40.69013,-73.92805,5.375278407684165,1,167,2.86,1,250,True,False,False
5609,40.67815,-74.01443,5.707110264748875,7,9,0.18,1,32,True,False,False
5610,40.80856,-73.94573,4.875197323201151,2,185,3.76,1,300,True,False,False
5611,40.67425,-73.75796,4.709530201312334,1,279,5.02,1,355,True,False,False
5612,40.8806,-73.83433,4.330733340286331,2,37,0.73,13,364,False,True,False
5613,40.72631,-73.94127,3.6109179126442243,14,18,0.34,1,0,False,True,False
5614,40.68634,-73.92516,5.703782474656201,4,8,0.15,1,279,True,False,False
5615,40.72878,-73.98521,5.303304908059076,1,1,0.02,1,0,True,False,False
5616,40.65741,-73.87854,4.709530201312334,3,9,0.16,1,36,True,False,False
5617,40.71381,-73.96065,5.081404364984463,30,44,0.76,1,226,True,False,False
5618,40.68407,-73.95487,5.030437921392435,3,146,2.51,2,287,True,False,False
5619,40.6921,-73.96797,4.983606621708336,3,16,0.31,1,96,True,False,False
5620,40.70794,-73.92168,4.795790545596741,2,11,0.2,2,365,False,True,False
5621,40.7041,-73.92476,4.442651256490317,3,120,2.29,1,224,True,False,False
5622,40.76965,-73.96258,5.081404364984463,5,13,0.22,1,0,True,False,False
5623,40.68387,-73.95373,5.017279836814924,5,14,0.28,2,363,True,False,False
5624,40.71291,-73.84678,5.198497031265826,2,105,1.8,5,190,True,False,False
5625,40.88009,-73.83442,4.23410650459726,2,41,0.74,13,365,False,True,False
5627,40.69216,-73.90859,3.258096538021482,1,8,0.14,1,0,False,True,False
5628,40.68663,-73.9379,5.049856007249537,3,1,1.0,2,342,True,False,False
5630,40.63056,-73.89043,4.330733340286331,2,91,1.56,2,289,True,False,False
5631,40.8236,-73.94743,4.394449154672439,4,2,0.05,1,0,False,True,False
5632,40.71273,-73.9882,4.290459441148391,3,56,0.96,2,304,False,True,False
5633,40.68641,-73.94735,3.970291913552122,2,29,0.5,4,335,False,True,False
5634,40.67335,-73.99886,4.836281906951478,3,93,1.82,1,30,True,False,False
5635,40.78156,-73.97796,4.454347296253507,29,10,0.36,1,241,False,True,False
5636,40.65157,-73.97383,4.07753744390572,4,18,0.42,1,58,False,True,False
5637,40.72122,-73.94121,4.61512051684126,1,36,2.69,1,335,False,True,False
5638,40.72333,-73.98838,4.189654742026425,1,139,3.64,2,103,False,True,False
5639,40.72452,-73.93916,5.707110264748875,1,12,0.32,1,362,True,False,False
5640,40.70569,-73.92268,3.713572066704308,28,191,3.36,2,95,False,True,False
5641,40.76177,-73.91359,4.709530201312334,2,47,0.81,2,0,True,False,False
5642,40.63745,-74.02534,4.454347296253507,2,45,0.77,2,90,False,True,False
5643,40.66617,-73.98627,5.0689042022202315,3,87,1.53,1,204,True,False,False
5645,40.76032,-73.99076,4.61512051684126,2,8,0.97,3,0,False,True,False
5646,40.71673,-73.94316,4.174387269895637,5,4,0.07,1,0,False,True,False
5647,40.67823,-73.99515,5.981414211254481,4,33,0.65,1,158,True,False,False
5648,40.74947,-73.91472,4.795790545596741,10,30,0.52,1,142,True,False,False
5649,40.87184,-73.88622,3.9512437185814275,4,109,1.88,1,212,False,True,False
5650,40.70989,-74.00105,5.0106352940962555,6,1,0.05,1,0,True,False,False
5651,40.7105,-73.9438,4.189654742026425,1,113,3.99,1,308,False,True,False
5652,40.71293,-73.84915,4.2626798770413155,1,11,0.19,5,183,False,True,False
5653,40.79145,-73.97709,5.14166355650266,5,1,0.02,1,0,True,False,False
5654,40.70499,-74.00819,5.017279836814924,1,2,0.04,2,0,True,False,False
5655,40.80738,-73.93707,4.330733340286331,30,6,0.12,1,203,True,False,False
5656,40.78732,-73.97489,4.61512051684126,1,10,0.21,1,0,False,True,False
5657,40.67673,-73.9362,3.6635616461296463,2,12,0.21,2,351,False,True,False
5658,40.73327,-73.98503,5.303304908059076,3,13,0.22,1,157,True,False,False
5659,40.76468,-73.98514,4.983606621708336,7,37,0.65,1,97,True,False,False
5660,40.67822,-73.95883,5.017279836814924,5,14,0.29,1,0,True,False,False
5661,40.74264,-73.95122,5.303304908059076,1,2,0.04,1,0,True,False,False
5662,40.67879,-73.93653,4.836281906951478,2,191,3.27,2,311,True,False,False
5663,40.74713,-73.98075,5.170483995038151,2,8,0.43,1,177,False,True,False
5664,40.6883,-73.99132,5.198497031265826,2,2,0.03,1,0,True,False,False
5665,40.72884,-73.98277,5.170483995038151,3,6,0.13,1,18,True,False,False
5666,40.75097,-73.99562,5.170483995038151,14,78,1.36,1,0,True,False,False
5667,40.64449,-73.97238,3.9318256327243257,3,8,0.14,2,14,False,True,False
5668,40.64335,-73.96316,4.700480365792417,2,37,0.64,1,356,True,False,False
5669,40.68706,-73.93077,4.219507705176107,2,21,0.36,7,58,False,True,False
5670,40.68707,-73.93247,4.060443010546419,2,22,0.38,7,71,False,True,False
5671,40.68627,-73.93131,4.356708826689592,2,38,0.66,7,66,False,True,False
5672,40.69485,-73.93387,4.394449154672439,2,61,1.05,2,0,False,True,False
5673,40.63146,-73.96486,4.454347296253507,3,12,0.21,1,97,True,False,False
5674,40.69562,-73.93792,4.465908118654584,2,11,0.19,5,311,False,True,False
5675,40.63268,-73.96059,4.795790545596741,2,114,1.96,2,312,False,True,False
5676,40.69682,-73.9837,4.948759890378168,3,131,3.24,1,28,True,False,False
5677,40.68786,-73.97339,5.707110264748875,1,5,0.09,1,0,True,False,False
5678,40.82498,-73.93629,4.51085950651685,1,5,0.11,1,0,False,True,False
5679,40.81892,-73.94647,4.2626798770413155,3,86,1.48,2,157,False,True,False
5680,40.80985,-73.94348,4.51085950651685,2,82,1.53,1,0,False,True,False
5681,40.72005,-73.98649,5.303304908059076,30,35,0.61,1,286,True,False,False
5682,40.72934,-73.98603,4.912654885736052,1,6,0.1,1,0,True,False,False
5683,40.70495,-73.9209,3.6375861597263857,1,202,3.74,1,73,False,True,False
5684,40.71243,-73.95655,4.110873864173311,1,1,0.02,1,0,False,True,False
5685,40.77607,-73.98035,6.040254711277414,2,10,0.47,1,10,True,False,False
5686,40.70293,-73.90771,4.875197323201151,7,2,0.03,1,0,True,False,False
5687,40.65282,-73.97394,5.198497031265826,3,56,0.99,1,121,True,False,False
5688,40.76968,-73.9593,5.081404364984463,2,7,0.12,1,0,True,False,False
5689,40.72126,-73.94328,4.836281906951478,2,204,3.51,1,71,True,False,False
5691,40.71146,-73.84677,4.189654742026425,4,20,0.35,5,133,False,True,False
5693,40.74059,-73.91985,4.382026634673881,3,23,0.4,1,88,False,True,False
5695,40.74411,-74.00204,4.7535901911063645,3,33,0.57,1,11,True,False,False
5696,40.7555,-73.9926,4.61512051684126,23,12,0.22,1,23,False,True,False
5697,40.67205,-73.95092,4.51085950651685,12,24,0.41,1,64,False,True,False
5698,40.80709,-73.94952,4.912654885736052,2,232,4.01,1,192,True,False,False
5699,40.66079,-73.95693,3.9318256327243257,3,47,0.84,3,76,False,True,False
5700,40.67579,-73.9679,4.276666119016055,2,174,3.0,2,3,False,True,False
5701,40.70599,-73.89755,4.394449154672439,30,4,0.08,1,220,True,False,False
5702,40.76444,-73.98965,4.6443908991413725,1,394,6.79,1,237,False,True,False
5703,40.79545,-73.96595,5.5254529391317835,30,5,0.1,10,303,True,False,False
5704,40.72784,-73.99104,5.393627546352362,2,9,0.15,1,0,True,False,False
5705,40.62864,-73.89265,5.420534999272286,2,11,0.22,2,305,True,False,False
5706,40.79591,-73.93316,4.605170185988092,1,50,0.87,1,333,True,False,False
5707,40.64076,-74.0224,3.58351893845611,6,1,0.02,1,0,False,True,False
5708,40.76805,-73.95424,4.51085950651685,4,87,2.01,1,10,False,True,False
5709,40.69518,-73.9038,3.871201010907891,30,4,0.07,1,157,False,True,False
5710,40.67495,-73.93845,4.330733340286331,5,125,2.15,5,108,False,True,False
5711,40.65337,-73.97483,5.14166355650266,4,43,0.77,1,275,True,False,False
5712,40.63512,-73.95815,5.017279836814924,3,37,0.86,1,320,True,False,False
5713,40.63995,-73.96196,3.4339872044851463,1,81,1.39,1,319,False,False,True
5714,40.78398,-73.97795,4.787491742782046,4,7,0.12,2,0,False,True,False
5715,40.6251,-73.96163,3.713572066704308,15,1,0.02,1,0,False,True,False
5716,40.6888,-73.97635,4.454347296253507,2,1,0.03,1,0,True,False,False
5717,40.71007,-73.95653,4.605170185988092,3,19,0.33,3,354,False,True,False
